번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
624,20384,방범용,가로변,팽성노와리 이주단지 입구 (도로 사거리),대추안길 6,노와리 461-1,36.9463,127.094,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
625,4214,방범용,가로변,대추리솔부엉이도서관 옆,대추안길 45,노와리 468-3,36.9464,127.0892,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
626,20386,방범용,가로변,유진빌 앞 (주택가 사거리),안중로84번길 20,현화리 277-2,36.9867,126.9259,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
627,4106,방범용,가로변,"안중교회 정문 앞, 안중초",안중로 69,안중리 256-10,36.9885,126.9248,양방향,N,N,N,CCTV,2012,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
628,4109,방범용,가로변,천지보석사우나 입구 앞 (상가 사거리),지장로47번길 31,서정동 827-7,37.07,127.0571,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
629,743,방범용,가로변,복창초교 옆길 낙지촌 앞,복창로34번길 1,서정동 552-360,37.0715,127.0514,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
630,20390,방범용,가로변,세븐일레븐 앞(유경타운 앞) (주택가 사거리),서정로268번길 11,서정동 159-8,37.065,127.0629,양방향,N,N,N,CCTV,2012,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
631,20391,방범용,가로변,세경아파트 7동 뒷편 삼거리,-,서정동 924,37.0695,127.0619,양방향,N,N,N,CCTV,2012,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
632,20392,방범용,가로변,서정트인자리애II오피스텔,서정역로58번길 25,서정동 304-1,37.0598,127.0544,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
633,20393,방범용,가로변,윤성아트빌 앞,송탄2로25번길 39,서정동 51,37.0731,127.0574,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
634,4110,방범용,가로변,"소망슈퍼 앞, 송탄중학교 통학로",지산3로 3,지산동 1150,37.0764,127.0652,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
635,20395,방범용,가로변,잔느하우스 옆 (주택가 2거리),송탄로361번길 6,지산동 851-4,37.0757,127.0574,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
636,6331,방범용,가로변,퍼핀 앞 (상가 삼거리),신장1로 7,신장동 306-13,37.0817,127.0505,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
637,1871,방범용,가로변,안성공구철물 앞,통복시장로22번길 40,통복동 82-8,36.9967,127.0873,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
638,1875,방범용,가로변,신대3리마을회관 앞,신대3길 58,신대리 117-19,36.9483,127.003,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
639,1878,방범용,가로변,삼거리 주변,신궁2길 29,신궁리 144-116,36.981,127.0719,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
640,1881,방범용,가로변,송화떡방앗간 앞,안정순환로56번길 14,송화리 164,36.9559,127.0489,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
641,1884,방범용,가로변,두2리마을회관 주변,두리2길 28-2,두리 38-5,36.9703,127.0636,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
642,1887,방범용,가로변,거산석유 앞,두리2길 28-2,안정리 41-37,36.9625,127.0475,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
643,1891,방범용,가로변,팽성예술창작공간 앞,안정로39번길 21,안정리 151-14,36.9605,127.0473,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
644,1894,방범용,가로변,제이컴퓨터 앞,안정쇼핑로 9,안정리 113-132,36.9593,127.0439,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
645,1897,방범용,가로변,팽성 브라운스톤 로타리,안정안길 63,안정리 57-6,36.9675,127.05,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
646,1901,방범용,가로변,평택향교 주변,-,객사리 145-17,36.9651,127.0566,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
647,1903,방범용,가로변,포승파출소 뒷편 마을입구 사거리,이평길 29,방림리 44-6,36.9805,126.8834,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
648,1906,방범용,가로변,로또 평택포승점 앞,여술4길 2,도곡리 1142-10,36.9883,126.8454,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
649,1909,방범용,가로변,대한공인중개사 앞,-,석정리 산275-22,36.9869,126.8919,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
650,1913,방범용,가로변,덕목5리 마을입구 삼거리,-,덕목리 280-2,36.9557,126.9638,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
651,1917,방범용,가로변,굿모닝동물병원 앞 사거리,황산1길 63-13,황산리 62-5,36.9634,126.9327,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
652,1920,방범용,가로변,가사초교 진입로 육교 앞 삼거리,기산길 2,권관리 2-23,36.9375,126.9163,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
653,"1923, 1924",방범용,가로변,팽성대교 위,팽성대교길 178,원정리 192-2,36.9766,127.0353,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
654,"1923, 1928",방범용,가로변,팽성대교 위,팽성대교길 178,원정리 192-2,36.9766,127.0353,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
655,1935,방범용,가로변,평택브라운스톤험프리스아파트 옆 공원 내,-,안정리 42,36.9642,127.046,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
656,1648,방범용,가로변,당현1리 마을입구 사거리,-,당현리 497-5,37.0641,127.0365,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
657,1652,방범용,가로변,문곡3리 마을입구,-,문곡리 235-2,37.0594,127.0062,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
658,1656,방범용,가로변,고덕마을 하수처리장 주변,-,해창리 1040-5,37.0376,127.0141,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
659,1660,방범용,가로변,대한빌 앞,서재1길 47-77,동삭동 673-12,37.014,127.0992,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
660,8554,방범용,가로변,마을앞쪽 농수로 다리 옆,-,두정리 197-1,36.9401,127.0364,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
661,8547,방범용,가로변,진위천유원지 오토캠핑장 끝 화장실 앞,-,견산리 152-2,37.0991,127.0792,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
662,8126,방범용,가로변,송탄농협 고덕지점 옆,궁2길 27-12,궁리 177-1,37.0184,127.0299,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
663,8129,방범용,가로변,태평아파트 뒤쪽 단지외 주차장 삼거리,효덕새싹길 31,궁리 72-1,37.018,127.0349,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
664,8132,방범용,가로변,유니온빌라 입구 앞,고덕북로 121-13,당현리 10,37.073,127.0269,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
665,8135,방범용,가로변,태산판넬산업 진입로,-,당현리 584-17,37.0696,127.0287,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
666,8138,방범용,가로변,마을 뒷편 농로경계 사거리,-,동고리 92-3,37.0019,127.0472,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
667,901,방범용,가로변,장당중학교 뒷편 GS25 평택장당점 앞,장당길 53-1,장당동 637-5,37.0569,127.0523,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
668,902,방범용,가로변,송탄이화어린이집 옆 삼거리 (어린이보호구역X),점촌1로6번길 15,서정동 899-3,37.0612,127.0551,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
669,903,방범용,가로변,한성이발관 앞,지산로5번길 36,지산동 768-32,37.0803,127.056,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
670,905,방범용,가로변,GS25 평택지산점 앞,지산로20번길 22,지산동 780-5,37.0847,127.0515,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
671,906,방범용,가로변,GS25 평택송탄로점 앞,송탄2로 64,지산동 864-10,37.0847,127.0515,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
672,907,방범용,가로변,세븐일레븐 부근 평택송탄중앙점 앞 (주택가 사거리),송탄로371번길 26,지산동 824-13,37.0847,127.0515,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
673,908,방범용,가로변,주택가 골목 (주택가 2거리),송탄2로71번길 17,지산동 844-3,37.0847,127.0515,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
674,909,방범용,가로변,성은동산 입구 주변 버스정류장 앞 (도로 2거리),동천길 86,동천리 276-3,37.1234,127.106,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
675,910,방범용,가로변,고현저수지 300M 전 농가주택 앞 (도로 2거리),고현길 17,고현리 89-2,37.1331,127.0944,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
676,911,방범용,가로변,진위고 입구 삼거리,-,견산리 510-8,37.111,127.069,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
677,912,방범용,가로변,동부자동차 공업사 앞 (도로 2거리),진위서로 12,하북리 40-4,37.1093,127.0645,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
678,913,방범용,가로변,㈜하츠 주변 오산방향 커브길 (도로 2거리),-,갈곶리 67,37.123,127.0741,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
679,914,방범용,가로변,평택세관보세창고 앞 (골목 삼거리),가곡5길 120,가곡리 404-1,37.1166,127.0726,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
680,3359,방범용,가로변,주택 창고 앞,마산2길 11,마산리 447-1,37.0867,127.0895,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
681,3360,방범용,가로변,주택 앞 삼거리,마산2길 11,마산리 292-5,37.0909,127.093,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
682,3371,방범용,가로변,주택 입구 앞,봉남1길 8,봉남리 194-2,37.0992,127.0917,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
683,3373,방범용,가로변,영산화학 진입로 삼거리,봉남길 13-19,봉남리 304-8,37.1018,127.0862,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
684,3375,방범용,가로변,주택 앞 삼거리,봉남4길 5,봉남리 441,37.0986,127.088,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
685,3377,방범용,가로변,주택 주변 도로가,봉남3길 30,봉남리 292-3,37.1031,127.0894,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
686,3383,방범용,가로변,주택 앞 삼거리,신리길50번길 17,신리 260-2,37.0957,127.0693,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
687,3385,방범용,가로변,주택 앞 사거리,신리길 69,신리 288,37.0967,127.0715,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
688,3396,방범용,가로변,마을회관 앞 사거리,은산길 121,은산리 284,37.0763,127.1208,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
689,3398,방범용,가로변,은산2리경로당 옆,은산길 51,은산리 127-7,37.0798,127.1239,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
690,3402,방범용,가로변,주택 앞 사거리,은산3길 10,은산리 70,37.0857,127.1223,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
691,3404,방범용,가로변,은산3리 마을회관 정자 앞 삼거리,은산3길 32,은산리 67-2,37.0852,127.123,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
692,3406,방범용,가로변,비닐하우스 입구 삼거리,-,은산리 52-2,37.0872,127.1167,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
693,1954,방범용,가로변,서정공영주차장 주변,점촌1로 41,서정동 878-9,37.0352,127.0317,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
694,1958,방범용,가로변,점촌공인중개사 앞,점촌로32번길 21,서정동 889-9,37.0344,127.0328,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
695,1962,방범용,가로변,이마트24 편의점 앞(서정공영주차장),점촌1로42번길 9,서정동 873-36,37.0352,127.0317,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
696,1963,방범용,가로변,동광맨션 앞 (주택가 사거리),점촌1로42번길 55,서정동 866-12,37.0351,127.0328,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
697,4746,방범용,가로변,내리문화공원 주차장 주변,내리1길 13,내리 99-1,36.5829,127.0151,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
698,4750,방범용,가로변,내리문화공원 입간판 주변,-,내리 산 4-1,36.5829,127.0151,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
699,4754,방범용,가로변,내리문화공원 내 화장실 뒷편,-,내리 100-3,36.5829,127.0151,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
700,4763,방범용,가로변,장당도서관 주차장 중간,장당길 114,장당동 1-24,37.0523,127.0645,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
701,4766,방범용,가로변,장당도서관 주차장 안쪽,-,장당동 1-3,37.0523,127.0645,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
702,1975,방범용,가로변,팽성농협 본정지점 앞,본정2길 23,본정리 98-4,36.9498,127.0141,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
703,1978,방범용,가로변,노와1리 버스정류장 옆,노와1길 79,노와리 77-7,36.9587,127.0899,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
704,1981,방범용,가로변,대은산업 인근 삼거리,-,신대리 76-9,36.9488,127.005,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
705,8449,방범용,가로변,마을 안쪽 컨테이너 옆,홍원6길 34,홍원리 247-74,37.0091,126.8665,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
706,8452,방범용,가로변,홍원2지구버스정류장 옆,홍원길 100,홍원리 254-63,37.0125,126.8647,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
707,8455,방범용,가로변,서해건설중기 뒷편,서동대로 918,희곡리 169-3,36.9685,126.8643,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
708,8458,방범용,가로변,비닐하우스 입구 옆,충열길 19,희곡리 63-1,36.9705,126.8711,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
709,8461,방범용,가로변,방축2리 진입로 삼거리,-,방림리 678-3,36.9607,126.897,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
710,8464,방범용,가로변,광장마트 건물 뒷편 선착장 앞,서동대로 49,권관리 564-23,36.914,126.906,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
711,8468,방범용,가로변,백두공사 앞 사거리,기산1길 131,기산리 103-5,36.9502,126.9177,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
712,8472,방범용,가로변,주택 앞 삼거리,-,기산리 산 40-11,36.9374,126.9188,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
713,8475,방범용,가로변,명지공인중개사사무소 앞,승학동길 6,내기리 21-12,36.9775,126.8755,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
714,8478,방범용,가로변,덕목4리표지석 앞 사거리,-,덕목리 659-5,36.9508,126.9564,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
715,8485,방범용,가로변,마을진입로 도로변,-,신왕리 321-2,36.9388,126.9681,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
716,8488,방범용,가로변,신왕1리 다목적회관 앞,신왕1길 24,신왕리 248-2,36.9349,126.9671,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
717,8491,방범용,가로변,주택 옆 사거리,인광4길 21,인광리 216-5,36.9726,126.9239,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
718,8495,방범용,가로변,인광3리 다목적회관 앞 사거리,인광3길 83,인광리 252-2,36.9669,126.9276,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
719,8502,방범용,가로변,비원빌라 입구 옆(샤인빌 앞),인광길 39,도대리 17-160,36.9638,126.9185,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
720,8505,방범용,가로변,삼성빌라 입구 앞,조개터로2번길 87-4,합정동 931-5,36.9872,127.1042,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
721,8518,방범용,가로변,승리빌 인근 삼거리,장당길 91,장당동 643-5,37.0523,127.0627,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
722,8510,방범용,가로변,농구장 주변,-,장당동 637-9,37.0515,127.0665,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
723,8514,방범용,가로변,장당중 운동장 담장길 입구,장당길 65,장당동 644-16,37.0511,127.0636,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
724,8522,방범용,가로변,어연버스정류장 옆 삼거리,청원로 382,어연리 732-4,37.0472,126.9716,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
725,8568,방범용,가로변,에이스빌라 뒷편 삼거리,안정로40번길 17,안정리 167-3,36.9594,127.0487,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
726,8569,방범용,가로변,태양어린이집 주변 사거리,안정순환로80번길 73,안정리 166-45,36.9591,127.0491,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
727,8573,방범용,가로변,팽성시립도서관 입구 삼거리,안정로95번길 15-25,안정리 20-40,36.9649,127.0521,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
