번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
658,1204,방범용,가로변,혜원정사앞,울산광역시 중구 함월1길116,울산광역시 중구 성안동 861-24,35.57471892,129.3038017,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
659,1203,방범용,가로변,스카이입구,울산광역시 중구 함월18길32-1,울산광역시 중구 성안동 823-1,35.57525477,129.311818,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
660,1202,방범용,가로변,현대명작빌라앞,울산광역시 중구 함월23길6,울산광역시 중구 성안동 382-5,35.57961341,129.3188616,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
661,1286,방범용,가로변,드레스카페앞,울산광역시 중구 젊음의거리30-6,울산광역시 중구 성남동 191-70,35.55321216,129.3181823,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
662,1136,방범용,가로변,공터앞,,울산광역시 중구 서동 155-16,35.57756601,129.3456055,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
663,1288,방범용,가로변,북정아파트입구,,울산광역시 중구 북정동 126-24,35.56080983,129.322243,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
664,1184,방범용,가로변,코코헤어클럽건너편,울산광역시 중구 도화골1길44,울산광역시 중구 복산동 188-14,35.56580452,129.3301709,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
665,1099,방범용,가로변,사거리현대종합광고,울산광역시 중구 구루미7길15,울산광역시 중구 다운동 561-1,35.55664349,129.273911,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
666,1098,방범용,가로변,삼거리꿈사랑어린이집,울산광역시 중구 운곡1길48-1,울산광역시 중구 다운동 526-15,35.55856118,129.2742624,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
667,1042,방범용,가로변,주택가삼거리,울산광역시 중구 다운7길138,울산광역시 중구 다운동 784-6,35.56351719,129.2643556,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
668,1072,방범용,가로변,삼거리백양상사,울산광역시 중구 해오름7길9,울산광역시 중구 남외동 450-6,35.567591,129.3438783,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
669,1073,방범용,가로변,사거리대진상가,울산광역시 중구 해오름11길25,울산광역시 중구 남외동 994-1,35.56581051,129.3440816,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
670,1038,방범용,가로변,사거리신선연립,울산광역시 중구 향교길27,울산광역시 중구 교동 179-2,35.56182115,129.3158484,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
671,1039,방범용,가로변,삼거리언덕길,울산광역시 중구 향교1길13-2,울산광역시 중구 교동 182-9,35.56139453,129.3159828,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
672,1345,방범용,가로변,열린어린이집앞,,울산광역시 중구 학성동 298-3,35.556811,129.336747,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
673,1346,방범용,가로변,동서빌라앞,울산광역시 중구 내황13길32,울산광역시 중구 반구동 361,35.55318895,129.3480371,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
674,1347,방범용,가로변,생활용품점앞,울산광역시 중구 내황11길34,울산광역시 중구 반구동 775-16,35.55280404,129.3445369,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
675,1348,방범용,가로변,정솔빌라앞,울산광역시 중구 해오름14길13,울산광역시 중구 반구동 240-3,35.56152303,129.3418807,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
676,1349,방범용,가로변,라온하우스앞,울산광역시 중구 함월19길6,울산광역시 중구 성안동 879,35.57774231,129.3105599,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
677,1350,방범용,가로변,창조빌리지앞,울산광역시 중구 도화골4길31,울산광역시 중구 복산동 118,35.56478778,129.3322239,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
678,1351,방범용,가로변,동아아파트뒤,,울산광역시 중구 다운동 304-1,35.568198,129.264985,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
679,1352,방범용,가로변,번영빌앞,울산광역시 중구 옥교2길60,울산광역시 중구 학산동 25,35.55267853,129.3283444,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
680,1353,방범용,가로변,하늘채앞,울산광역시 중구 구루미7길55,울산광역시 중구 다운동 858,35.55839588,129.2715895,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
681,1354,방범용,가로변,아이파크빌앞,울산광역시 중구 곽남7길34,울산광역시 중구 남외동 18-2,35.5735242,129.3395457,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
682,1355,방범용,가로변,동하빌라앞,울산광역시 중구 명난로79-3,울산광역시 중구 태화동 838-6,35.55596141,129.2871893,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
683,1356,방범용,가로변,신세대슈퍼앞,울산광역시 중구 구루미5길47,울산광역시 중구 다운동 602-14,35.55769698,129.2696158,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
684,1357,방범용,가로변,줄리어드음악학원앞,울산광역시 중구 다운5길56,울산광역시 중구 다운동 767-1,35.56575517,129.266405,양방향,Y,N,N,,2020,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
685,1442,방범용,가로변,약사제방유적전시관남서측,,울산광역시 중구 약사동 920-5,35.5749225,129.3348752,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
686,1443,방범용,가로변,가온누리빌라인근,울산광역시 중구 곽남16길52,울산광역시 중구 남외동 371-3,35.57231683,129.3429145,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
687,1444,방범용,가로변,경진아파트북동측인근,울산광역시 중구 해오름3길4,울산광역시 중구 남외동 1026-4,35.56161194,129.3449087,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
688,1445,방범용,가로변,세민에스요양병원남동측인근,,울산광역시 중구 반구동 777-5,35.55280546,129.3416833,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
689,1446,방범용,가로변,뉴공원빌라남측인근,,울산광역시 중구 학성동 35-29,35.55706015,129.3380054,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
690,1447,방범용,가로변,푸른세상요양원북서측인근,,울산광역시 중구 옥교동 128-6,35.55589586,129.3233428,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
691,1448,방범용,가로변,울산새중앙교회동측인근,,울산광역시 중구 우정동 276-44,35.55410893,129.3154134,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
692,1449,방범용,가로변,남경태화빌라인근,,울산광역시 중구 태화동 752,35.55371648,129.2900606,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
693,1450,방범용,가로변,새아펠리스빌라동측인근,,울산광역시 중구 태화동 938-9,35.55479486,129.2803956,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
694,1451,방범용,가로변,성지아파트정문인근,,울산광역시 중구 복산동 189-5,35.56656858,129.3311694,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
695,1453,방범용,가로변,한국폴리텍대학남동측삼거리,울산광역시 중구 산전길123,울산광역시 중구 동동 97-5,35.57843247,129.3491465,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
696,1454,방범용,가로변,산전온누리교회남서측사거리,울산광역시 중구 산전5길5,울산광역시 중구 동동 143-5,35.57672441,129.3494971,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
697,1455,방범용,가로변,산전경로회관인근,울산광역시 중구 산전길94-6,울산광역시 중구 동동 830-111,35.57646306,129.3505962,양방향,Y,N,N,,2021,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
698,1170,방범용,가로변,동일빌라입구,울산광역시 중구 도화골15길3,울산광역시 중구 복산동 389-7,35.56264934,129.3305257,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
699,1169,방범용,가로변,신한그린맨션정문건너편,울산광역시 중구 손골9길37-1,울산광역시 중구 복산동 658-1,35.56438038,129.3235742,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
700,1168,방범용,가로변,MG새마을금고앞,울산광역시 중구 손골길 49,울산광역시 중구 복산동 427-2,35.56117362,129.3281629,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
701,1167,방범용,가로변,성신탕앞사거리,울산광역시 중구 손골5길25,울산광역시 중구 복산동 327-5,35.56457561,129.3269932,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
702,1078,방범용,가로변,울산여중북서측사거리,,울산광역시 중구 반구동 50,35.56437844,129.3382861,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
703,1077,방범용,가로변,구교쉼터앞사거리,울산광역시 중구 구교12길40,울산광역시 중구 반구동 28-1,35.56502365,129.3402465,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
704,1060,방범용,가로변,반구1동주민센터앞사거리,울산광역시 중구 화합로340,울산광역시 중구 반구동 582-6,35.55641588,129.3416288,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
705,1135,방범용,가로변,홍일할인마트,울산광역시 중구 산전5길17,울산광역시 중구 동동 116-9,35.57704103,129.3484781,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
706,1016,방범용,가로변,입화산참살이숲야영장,,울산광역시 중구 다운동 산47-1,35.57838738,129.2845557,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
707,1015,방범용,가로변,주택앞,울산광역시 중구 구루미2길61-1,울산광역시 중구 다운동 596-21,35.55871729,129.2690861,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
708,1013,방범용,가로변,다운아파트103동후문,,울산광역시 중구 다운동 768,35.56546064,129.2673399,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
709,1009,방범용,가로변,공터주차장앞,,울산광역시 중구 다운동 553,35.55775069,129.2764814,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
710,1115,방범용,가로변,타운부동산앞,울산광역시 중구 해오름8길31,울산광역시 중구 남외동 1005-9,35.56237741,129.344819,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
711,1114,방범용,가로변,주택앞벧엘중탕옆,울산광역시 중구 곽남17길14,울산광역시 중구 남외동 325-7,35.56989142,129.3444131,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
712,1113,방범용,가로변,그린빌라옆,울산광역시 중구 병영성4길36,울산광역시 중구 남외동 8-20,35.57533941,129.3414359,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
713,1283,방범용,가로변,교동목살숯불구이,울산광역시 중구 옹수골길119,울산광역시 중구 교동 405-31,35.55611416,129.3167976,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
714,1452,방범용,가로변,도로 앞,,울산광역시 중구 성남동 191-79,35.55349474,129.3181743,양방향,Y,N,N,,2013,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
715,1254,방범용,가로변,태화루,,울산광역시 중구 우정동 288,35.55337858,129.3091288,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
716,1251,방범용,가로변,우정시장내범서숯불갈비옆,울산광역시 중구 당산5길7,울산광역시 중구 우정동 284-22,35.55482061,129.3099172,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
717,1287,방범용,가로변,롯데시네마앞,울산광역시 중구 젊음의2거리33,울산광역시 중구 성남동 256-24,35.55316842,129.3203895,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
718,1171,방범용,가로변,성일빌라인근,울산광역시 중구 손골1길7,울산광역시 중구 복산동 304-8,35.56580662,129.3280248,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
719,1061,방범용,가로변,자연애마트앞,울산광역시 중구 반구정16길12,울산광역시 중구 반구동 903,35.5592754,129.3460285,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
720,1014,방범용,가로변,다운자전거연습장,울산광역시 중구 구루미9길2,울산광역시 중구 다운동 558-6,35.55565203,129.2744515,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
721,1017,방범용,가로변,입화산참살이숲야영장,,울산광역시 중구 다운동 9,35.5768157,129.2771214,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
722,1234,방범용,가로변,성경아파트앞,울산광역시 중구 곽남길27,울산광역시 중구 약사동 625-11,35.56866985,129.341054,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
723,1295,방범용,가로변,창조빌리지앞,울산광역시 중구 새치로1,울산광역시 중구 학산동 18-6,35.55222191,129.331195,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
724,1294,방범용,가로변,코코타운지하주차장앞,울산광역시 중구 구역전길25,울산광역시 중구 학산동 75-1,35.55735433,129.3278204,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
725,1293,방범용,가로변,중앙동주민센터앞,,울산광역시 중구 학산동 123,35.55745922,129.3240576,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
726,1323,방범용,가로변,새운아파트앞,울산광역시 중구 신기11길7,울산광역시 중구 태화동 143,35.55300759,129.3003942,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
727,1322,방범용,가로변,유곡중정문앞,울산광역시 중구 유곡로85,울산광역시 중구 태화동 196,35.55882497,129.299591,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
728,1021,방범용,가로변,비락우유건너편,울산광역시 중구 명난로25-2,울산광역시 중구 태화동 939-25,35.55685248,129.2816798,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
729,1020,방범용,가로변,대경롯데마트앞,울산광역시 중구 난곡15길51,울산광역시 중구 태화동 858-14,35.55511894,129.2836388,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
730,1019,방범용,가로변,태화세탁소앞,울산광역시 중구 명정10길31,울산광역시 중구 태화동 818-12,35.55484055,129.2878126,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
